time,open,high,low,close,volume
1583661600,229.72,232.06,228.92,231.65,30242.61914999999
1583665200,231.65,232.71,230.5,231.54,20948.492809999992
1583668800,231.54,231.83,224,225.86,47020.15598
1583672400,225.86,226.32,223,224.8,58919.75415000001
1583676000,224.83,225.29,218.54,220.32,58844.3653
1583679600,220.32,221.14,212,216.73,139719.62376000002
1583683200,216.75,217.41,203.11,212.69,210933.56298999998
1583686800,212.68,218,209.68,215.42,114814.78347000004
1583690400,215.39,216.14,213.02,214.34,49178.598580000005
1583694000,214.23,214.53,210.61,212.94,40818.225909999994
1583697600,213.05,213.89,209.39,209.6,20809.06798
1583701200,209.56,211.99,207.85,209.81,27109.35334
1583704800,209.81,211.32,203.7,203.78,56372.48701999999
1583708400,203.78,209.61,195.5,199.43,143114.25947
1583712000,199.43,207.47,197.71,203.14,124419.74054
1583715600,203.15,206.54,200.51,204.49,45279.21172
1583719200,204.5,205.61,200,200.38,60622.110469999985
1583722800,200.38,204.34,197.88,201.42,78196.08725999997
1583726400,201.47,201.69,196.12,200.51,108443.35859
1583730000,200.44,206.19,196.61,205.12,123476.35306999998
1583733600,205.15,208.62,203.48,204.9,81148.88936999999
1583737200,204.92,206.74,204.6,205.76,37555.97887000001
1583740800,205.76,208.6,205.65,207.58,49989.08038000001
1583744400,207.51,207.65,203.05,203.43,44065.03077999999
1583748000,203.39,205.28,203.1,203.49,29254.627289999997
1583751600,203.43,203.5,199.11,201.04,66288.29654000001
1583755200,201.04,204.98,200.62,204.63,79345.7164
1583758800,204.63,205.05,198,202.65,89598.14796999999
1583762400,202.64,203.76,197,197.87,72887.2357
1583766000,197.87,199,190,194.5,175819.62432000003
1583769600,194.63,201,191.3,195.95,115884.64505999998
1583773200,195.95,196.94,192.5,193.63,61890.97280999999
1583776800,193.63,195.98,192.71,194.3,46121.04244
1583780400,194.24,198.26,193.96,197.63,39428.265029999995
1583784000,197.65,199.9,196.41,198.35,39490.92206
1583787600,198.42,198.93,195.75,196.14,13308.11754
1583791200,196.22,199.9,194.33,198.99,37659.319149999996
1583794800,199,203.33,197.58,202.81,41159.06217
1583798400,202.79,204.1,200.7,203.38,57317.10546999997
1583802000,203.36,204.9,200.78,201.38,40655.796230000014
1583805600,201.38,202.64,200.29,200.62,24586.776809999996
1583809200,200.63,202.93,199.84,202.46,28767.02336999999
1583812800,202.44,203.88,201.77,203.2,32358.99045
1583816400,203.2,203.6,201.94,202.78,24656.00105
1583820000,202.78,203.27,199.95,200.37,31714.070620000006
1583823600,200.35,200.38,197.18,198.99,51932.72319000002
1583827200,199.01,200.72,198.28,199,28218.91906
1583830800,199,199.37,197.65,198.32,20890.061520000007
1583834400,198.32,204.48,198.04,203.52,71185.87138000001
1583838000,203.57,205.14,202.12,203.09,54530.844980000016
1583841600,203.1,206.2,202.86,205.44,52862.091530000005
1583845200,205.44,206.08,201.53,202.63,58129.480770000024
1583848800,202.69,205.1,202.52,203.26,37143.46289
1583852400,203.29,203.29,195.97,196.64,108466.29596999998
1583856000,196.72,199.98,195.54,199.26,58186.68432000002
1583859600,199.23,201.6,198.3,201.23,40488.41571000001
1583863200,201.26,201.3,198.44,199.26,43622.373439999996
1583866800,199.27,202.39,198.9,202.1,29026.67525
1583870400,202.13,204.01,200.83,203,34364.498250000004
1583874000,202.97,203.58,201.75,202.57,16887.42
1583877600,202.6,203.74,202.09,203.22,29259.284880000003
1583881200,203.23,203.25,199.92,200.7,45009.239859999994
1583884800,200.74,202.56,199.92,202.2,19630.358519999998
1583888400,202.18,203.18,201.28,202.25,20234.31346
1583892000,202.24,202.6,200.39,200.71,15145.287530000001
1583895600,200.71,202.16,200.13,201.79,19732.716250000005
1583899200,201.79,202.1,200.5,200.68,14174.271320000003
1583902800,200.67,200.69,198,199.32,38986.266049999984
1583906400,199.32,200.4,198.07,198.28,26789.427209999998
1583910000,198.26,199.63,197.16,199.03,28469.601619999994
1583913600,199.03,200.83,197.86,198.2,40975.77602999999
1583917200,198.21,198.71,196.56,197.22,23495.268450000003
1583920800,197.26,197.32,194.59,196.97,49122.00937
1583924400,196.95,198.23,195.55,196.46,24759.531300000002
1583928000,196.46,197.19,195.55,196.48,25403.905300000006
1583931600,196.43,198.5,196.36,196.69,29276.438740000005
1583935200,196.7,197.23,192.5,193.86,44345.28787000001
1583938800,193.88,194.8,190.3,191.86,71155.79095
1583942400,191.87,193.96,190.93,192.05,61452.478429999996
1583946000,192.06,192.15,183,184.27,159679.81906999997
1583949600,184.31,190.45,181.73,189.79,118065.13475000003
1583953200,189.79,191.38,187.1,189.94,72838.74565999999
1583956800,189.91,192.88,189.8,192.8,40673.57295000001
1583960400,192.79,193.79,188.96,189.42,29085.658059999998
1583964000,189.39,194.95,188.24,194.24,54735.95062000001
1583967600,194.23,195.6,192.7,194.61,51597.29216
1583971200,194.61,195.55,192.22,193.31,43682.10571999999
1583974800,193.3,193.73,184.23,185.03,69195.21669000002
1583978400,185.01,187.62,182.66,184.1,69162.77213000001
1583982000,184.13,185.52,181.9,183.08,58135.34196999999
1583985600,183.02,183.06,180,181.71,97046.26810999999
1583989200,181.71,182.23,180.16,181.75,30302.370529999997
1583992800,181.79,181.82,172,173.8,143297.40276999996
1583996400,173.78,174.22,167.61,171.61,120685.04798000002
1584000000,171.65,172.36,166.61,169.54,103038.31581999999
1584003600,169.53,170.23,167.44,167.97,56314.37029
1584007200,167.97,168.89,125,132.91,378094.83619
1584010800,132.91,150,123,136.59,383437.39443999995
1584014400,136.45,142.52,134.01,136.99,245904.49554000003
1584018000,136.88,139.47,126.75,135.03,259160.91106000004
1584021600,134.92,142.97,134,139.66,244650.40110999998
1584025200,139.66,141.53,136.35,141.1,139335.96641999995
1584028800,141.11,142.65,134.41,139.35,173969.59068999998
1584032400,139.3,145.22,138.5,141.96,184222.80841000006
1584036000,142,142.95,136.85,137.23,96909.88837
1584039600,137.23,139.75,136.87,138.37,68231.94164000002
1584043200,138.4,139.09,125,128.84,181648.26882
1584046800,129.06,132.8,125.05,130.99,112750.46279999996
1584050400,130.99,134.95,126.2,127.26,124931.84256000003
1584054000,127.32,127.32,101.2,107.82,430425.1204
1584057600,107.67,116.36,104.2,106.89,352204.29996000003
1584061200,106.97,112,96,96.62,247820.17713
1584064800,96.51,120.2,86,111.12,463034.32970000006
1584068400,111.25,138,110,124.24,346543.43004999997
1584072000,124.17,124.24,106,109.7,263329.40007
1584075600,109.7,123.32,109.15,116.63,223527.03887999998
1584079200,116.63,127,114.22,126.13,181792.55756999998
1584082800,126.14,128.47,120,127.28,139316.20517999996
1584086400,127.18,132.85,119.99,125.33,179935.32107000003
1584090000,125.32,133.5,125,129.46,162696.56721000004
1584093600,129.46,133,126.78,131.13,140308.90459000005
1584097200,131.13,131.21,124.48,127.6,168082.58894000005
1584100800,127.6,132.36,125.26,129.26,118461.44101999997
1584104400,129.34,139.68,128,131.93,208950.08234000002
1584108000,131.95,136.71,125,126.89,169752.97823000007
1584111600,126.87,128,114.87,123.7,321987.78699
1584115200,123.72,128.55,119.27,123.46,189281.48894000004
1584118800,123.44,126.93,120.87,123.56,131480.67933000004
1584122400,123.62,123.87,114.84,118.88,142198.97440999994
1584126000,118.86,130.62,116.4,128.32,161299.78340000001
1584129600,128.26,130.3,125,126.88,115033.80402999998
1584133200,126.77,131.81,126.67,128.83,57358.081509999996
1584136800,128.85,133.1,128.62,133.04,62971.04048999999
1584140400,132.98,136.99,130.23,134.06,115872.96756999998
1584144000,134.06,134.18,130.66,133.05,61949.24368
1584147600,133.01,133.97,129.42,133.03,61461.34196999999
1584151200,133.03,133.16,129.8,132.33,56183.22486999999
1584154800,132.36,134.68,131.65,133.32,67740.29149999999
1584158400,133.34,133.56,130.7,131.89,50821.20724999999
1584162000,131.87,132.49,130.07,130.55,40374.27297
1584165600,130.51,131.59,129.8,130.64,46718.02945000001
1584169200,130.64,132.21,129.97,132.18,39144.12757000001
1584172800,132.19,132.3,125.7,128.28,101045.23681999998
1584176400,128.28,128.47,125.2,125.94,51595.18552
1584180000,125.93,129.46,125.18,128.7,69865.08946999999
1584183600,128.7,130.14,127.92,128.7,46658.823110000005
1584187200,128.7,128.85,126.1,128.44,45628.29962
1584190800,128.46,128.8,125.29,126,43692.33576
1584194400,125.98,128.07,125.68,127.2,42803.63051000001
1584198000,127.25,128.12,125.79,126.67,41396.91859999998
1584201600,126.68,130.46,125.66,128.04,67015.67085999998
1584205200,128.04,128.51,126.82,128.07,31293.642040000002
1584208800,128.06,129.86,127.77,128.6,41211.32913
1584212400,128.59,129.36,127.02,127.18,26932.169189999997
1584216000,127.19,128.06,126.24,127.29,34876.49948999998
1584219600,127.29,127.74,126.2,126.59,16438.613670000002
1584223200,126.59,127.25,123.16,124.7,62226.55094000001
1584226800,124.7,124.85,120,122.54,90603.15243000002
1584230400,122.54,123.7,121.18,123.05,52881.435600000004
1584234000,123,123.3,120.96,121.12,43115.467609999985
1584237600,121.12,122.65,120.84,121.32,41730.24755999999
1584241200,121.33,122.06,120.8,121.16,30220.46085
1584244800,121.13,122.88,121.13,122.51,46453.54672999998
1584248400,122.52,122.95,121.87,122.64,29716.575809999995
1584252000,122.67,124.37,122.47,123.55,41603.70242000001
1584255600,123.5,124.2,122.5,123.22,28120.646299999997
1584259200,123.23,123.3,121.95,122.29,28317.92138999999
1584262800,122.29,122.73,121.67,122.2,30166.413419999997
1584266400,122.2,127.51,121.94,126.39,92741.09781999998
1584270000,126.37,126.95,125.61,126.1,42834.88685000001
1584273600,126.1,129.53,123.93,124.76,94866.01972999999
1584277200,124.68,126,124.36,125.06,22876.93194000001
1584280800,125.08,125.71,122.8,124,46395.58074
1584284400,123.96,125.34,123.25,124,32878.10533000001
1584288000,124.02,124.83,122.56,123.85,35124.78351
1584291600,123.83,125.05,122.76,122.96,30464.39246
1584295200,123.01,124.24,122.79,123.2,22456.761550000003
1584298800,123.2,124.67,123,123.21,28996.641029999988
1584302400,123.22,123.47,120.16,120.48,51285.23614000001
1584306000,120.5,133.5,120.39,132.92,160998.18475000001
1584309600,132.91,133.44,121.79,123.85,197213.90857
1584313200,123.89,125.68,123.06,123.78,81491.95326000001
1584316800,123.82,123.82,120.31,121.6,89633.83485999999
1584320400,121.6,123.35,120.92,123,45246.554039999995
1584324000,122.98,124.33,122.74,123.84,37097.16937000001
1584327600,123.84,123.88,121.85,122.46,32409.316229999997
1584331200,122.49,122.54,121.1,121.14,38314.29967999999
1584334800,121.12,121.87,115.72,116.62,89001.38382
1584338400,116.66,116.67,110,112.72,230753.80819000004
1584342000,112.73,112.84,105.69,107.01,171122.21193
1584345600,107.02,112.08,106.9,111.22,119213.02468999999
1584349200,111.23,111.53,106.97,108.15,84264.78082000001
1584352800,108.14,108.58,101.1,101.47,225325.38485000003
1584356400,101.42,105.69,101.3,104.04,111006.27460999998
1584360000,104.04,112,103.4,107.69,193481.77114000006
1584363600,107.65,110.39,102.33,108.68,200500.35529000006
1584367200,108.75,116,106.63,111.46,193193.31656000006
1584370800,111.41,115.56,111.03,114.66,85314.15004999998
1584374400,114.67,115.78,110.53,111.91,71082.91713
1584378000,111.92,114.07,111.12,112.95,43100.63848999999
1584381600,112.9,114.68,111.85,114.15,43971.37061999998
1584385200,114.14,114.6,108.71,110.02,117561.70436000003
1584388800,109.97,111.63,107.89,109.25,72806.07355000003
1584392400,109.24,110.5,107.93,109.57,27539.285009999996
1584396000,109.63,111.39,107.01,107.46,74426.09436999998
1584399600,107.46,111.13,107.05,111.02,45698.424820000015
1584403200,111.02,112.08,109.38,111.98,48422.269109999994
1584406800,112.03,120.8,111.63,115.49,158124.16983999993
1584410400,115.47,117.28,113.51,116.65,78177.21682999998
1584414000,116.71,118.09,115.65,117.63,61348.65521999999
1584417600,117.59,117.84,115.25,116.42,40797.330030000005
1584421200,116.42,117.65,116.31,117.07,31070.42003
1584424800,117.08,117.64,115.7,116.9,34927.4092
1584428400,116.9,119.82,116.57,117.85,74982.28513999999
1584432000,117.87,119.78,116.07,116.8,68294.17554000003
1584435600,116.8,117.38,114.13,115.4,65715.28543999996
1584439200,115.38,117.13,115.07,116.71,41372.60761999999
1584442800,116.73,117.39,115.6,115.96,36240.46437
1584446400,115.96,118.37,114.54,115.06,57364.237020000015
1584450000,115.03,117.56,112.41,113.01,90467.77227999999
1584453600,113.04,115.64,112.48,115.39,67122.40938
1584457200,115.39,117.8,114.85,117.49,49549.365699999995
1584460800,117.5,119.71,116,116.98,77022.97417
1584464400,116.98,118.42,116.58,117.79,38445.27401
1584468000,117.79,118.91,117.5,117.95,27429.519590000004
1584471600,117.97,118.55,116.56,117.42,31218.310200000007
1584475200,117.43,119.03,116.74,118.5,23699.96468
1584478800,118.51,119.7,116.62,117.14,29886.103669999997
1584482400,117.12,118,116.45,117.37,25951.932320000007
1584486000,117.37,118.48,115.65,115.67,37478.33341000001
1584489600,115.67,117.9,115,116.77,54373.54281000001
1584493200,116.78,117.09,116.01,116.65,21310.430730000004
1584496800,116.65,116.99,115.85,116.87,18294.064789999993
1584500400,116.87,117.78,116.85,117.46,20123.743100000003
1584504000,117.46,118,116.72,117.7,18232.945150000003
1584507600,117.72,117.8,115.28,115.48,39835.30177
1584511200,115.49,116,113.96,115.24,52865.41248999998
1584514800,115.23,115.23,110.57,112.22,81897.73218999998
1584518400,112.23,113.45,111.02,112.78,53577.34392999997
1584522000,112.79,114.11,111.93,112.48,44613.363240000006
1584525600,112.49,112.94,110.21,111.62,66098.51895000001
1584529200,111.59,113.1,111.56,112.77,35908.20738000001
1584532800,112.77,112.83,111.04,112.08,33500.72323999999
1584536400,112.06,116.52,109.86,115.56,164965.14353
1584540000,115.55,117.05,114.3,114.93,101957.42001999998
1584543600,114.9,116.76,113.58,115.8,62641.64537
1584547200,115.79,116.28,112.8,114,94188.48584999998
1584550800,113.99,114.75,112.77,114.37,54780.90865999998
1584554400,114.38,115.74,113.7,115.56,36892.93453999999
1584558000,115.58,116.09,114.91,116.06,32216.647409999998
1584561600,116.07,117.22,115.83,116.09,35990.933099999995
1584565200,116.14,116.87,115.94,116.41,11484.866189999999
1584568800,116.42,117.47,114.64,116.15,35574.57393999999
1584572400,116.1,118.5,115.88,118.11,30525.424369999993
1584576000,118.11,119.89,116.99,117.53,66201.36215
1584579600,117.54,118.67,117.08,117.47,24967.325499999995
1584583200,117.48,117.73,115.66,116.26,34717.34118999999
1584586800,116.26,116.71,115.46,115.92,26433.497520000008
1584590400,115.93,116.53,115.63,116.19,16490.057460000004
1584594000,116.18,117.87,116.1,117.45,27111.63883
1584597600,117.46,118.13,117.03,117.34,23513.115089999996
1584601200,117.31,120.1,117.05,118.83,85871.92681
1584604800,118.87,119.81,118.3,118.96,40381.11362000002
1584608400,118.97,124.4,118.54,123.94,117395.33572000002
1584612000,123.94,125.1,122.23,123,89246.23205000004
1584615600,123.04,124.28,122.73,123.89,46616.600330000016
1584619200,123.88,128.74,123.88,128.61,138825.73471999995
1584622800,128.61,129,123.57,126.47,123254.87862000002
1584626400,126.5,127.49,124.85,126.01,66304.02683
1584630000,126,128.19,125.75,127.99,50769.670219999985
1584633600,128,139.99,126.21,135.1,345624.9377100001
1584637200,135.09,139.5,133.92,138.05,123385.39860000004
1584640800,138.03,138.5,134.4,134.61,86890.09825999998
1584644400,134.6,136.63,133.42,136.14,51413.00972
1584648000,136.12,136.94,135.07,136.9,28648.431259999998
1584651600,136.86,137.77,135.77,137.53,21700.425439999995
1584655200,137.58,143.13,137.46,139.93,92997.79022999998
1584658800,139.96,140.74,135.7,136.3,72311.24027999997
1584662400,136.3,139.88,136.23,137.95,54744.34318000001
1584666000,137.94,138.3,133.18,135.8,55933.35103
1584669600,135.78,136.95,135.3,135.72,32581.761309999998
1584673200,135.71,135.87,134.03,134.79,32330.70149
1584676800,134.79,137.75,133.65,136.81,47486.71345000001
1584680400,136.81,138.99,136.37,136.94,41651.072689999986
1584684000,136.94,138.03,136.03,137.59,35410.10747000001
1584687600,137.63,140.63,136.79,139.67,64208.252590000004
1584691200,139.67,152.16,139.6,146.47,251507.94000999996
1584694800,146.48,149.9,145.53,149.69,94901.54247999999
1584698400,149.72,152.55,147.3,150.28,159621.73750000002
1584702000,150.32,151.64,142.38,145.67,152315.56807
1584705600,145.71,146.34,142.5,143.66,73059.92889
1584709200,143.69,143.71,136.57,140.02,148489.78799000004
1584712800,140.03,144.97,139.47,143.69,118608.77863999993
1584716400,143.69,144.38,140.41,142.8,61947.43849
1584720000,142.8,144.8,135.88,139.08,162796.7683200001
1584723600,139.07,140.03,136.63,138.88,61224.01475000001
1584727200,138.89,139,130.51,130.68,121283.00287000001
1584730800,130.7,134.59,130.11,131.17,85129.21621000001
1584734400,131.24,131.27,116.74,125.35,282483.57949000003
1584738000,125.36,131.93,124.52,131.75,109631.38291
1584741600,131.76,137.56,127.76,131.23,181876.33423000004
1584745200,131.27,133.83,128.01,133.48,74834.31393000002
1584748800,133.49,133.71,129.42,130.79,70244.4567
1584752400,130.79,134.94,130.65,134.69,55544.385409999995
1584756000,134.73,137.49,133.75,134.54,68346.68179
1584759600,134.6,134.83,131.46,134.34,40574.70899
1584763200,134.35,135.94,131.79,132.16,44104.59899
1584766800,132.16,133.15,129,129.69,47595.84137999999
1584770400,129.66,133.29,127.79,133.15,50407.996560000014
1584774000,133.09,133.3,130,131.22,36127.87587999999
1584777600,131.2,131.85,128.73,130.86,46470.78086999999
1584781200,130.92,131.4,126.91,128.59,64017.71276000001
1584784800,128.65,129.56,127.24,128.21,38624.057819999995
1584788400,128.14,130.63,125.69,130.56,74973.93136
1584792000,130.52,132.96,129.8,130.55,58016.414069999984
1584795600,130.55,134.21,130.55,131.62,49865.89216000001
1584799200,131.61,133.55,130.72,132.04,42323.90625
1584802800,132.03,133.35,131,132.94,36884.252170000014
1584806400,132.94,134.17,130.44,131.01,53352.29359999999
1584810000,130.97,131.85,128.44,128.93,37400.45135
1584813600,128.94,132.73,128.53,132.53,54175.99296000001
1584817200,132.54,133.85,131.96,132.74,36190.48896
1584820800,132.72,136.45,131.83,135.13,65468.761260000014
1584824400,135.14,137.45,131.26,132.75,82336.78009999999
1584828000,132.77,134.2,131.11,132.39,54846.99006
1584831600,132.39,133.6,131.73,132.66,23946.85976
1584835200,132.63,132.63,130.49,132.2,33671.65056000001
1584838800,132.22,134.98,131.78,134.4,35519.854830000004
1584842400,134.37,135.9,133.58,133.6,23052.698370000002
1584846000,133.61,136.06,133.15,135.91,24609.645999999993
1584849600,135.92,136.68,134.45,134.72,32341.111660000002
1584853200,134.72,136.71,134.67,135.83,29246.09449
1584856800,135.83,137.13,134.12,134.74,36287.92625999999
1584860400,134.74,135.34,133.91,134.42,20275.727949999997
1584864000,134.39,134.89,131.61,132.6,31775.99872999999
1584867600,132.57,134.2,131.8,133.88,21110.166690000005
1584871200,133.89,134.23,131.66,132.88,42422.329540000006
1584874800,132.86,133.41,130.1,130.89,35788.04969000001
1584878400,130.93,130.96,126.12,127.92,121165.13868
1584882000,127.88,130.24,126.58,129.06,43223.29711000001
1584885600,129.05,129.09,127,128.48,35764.96886
1584889200,128.51,128.72,124.73,127.97,67587.45200000003
1584892800,127.97,129.13,125.52,126.51,54223.69465000002
1584896400,126.53,127.38,124.23,125.83,53584.068730000006
1584900000,125.85,126.78,123.3,125.95,61532.402610000005
1584903600,125.96,125.97,123.55,123.65,31767.79304
1584907200,123.64,124.29,121.62,124.09,57349.45589999998
1584910800,124.07,128.94,124.03,127.3,48809.78269000001
1584914400,127.25,127.47,122.62,123.1,58687.37225000001
1584918000,123.08,123.73,121.1,122.32,55903.184030000004
1584921600,122.31,125.42,119.5,124.12,101914.72328000003
1584925200,124.13,124.65,122.68,123.29,41361.84082000001
1584928800,123.31,124.32,122.41,124.2,27761.339840000004
1584932400,124.17,126.04,123.67,125.18,33745.684010000004
1584936000,125.19,126.45,124.27,124.92,25791.06850000001
1584939600,124.89,125.34,123.86,124.22,23714.528589999994
1584943200,124.2,125.55,124.15,125.23,23963.24637
1584946800,125.23,125.5,123.65,123.69,29967.001029999996
1584950400,123.71,124.84,121.18,121.54,45227.36407000002
1584954000,121.53,122.71,120.56,121.92,41938.59230999999
1584957600,121.91,123.55,121.73,123.45,43792.43318000001
1584961200,123.46,124.5,122.11,122.79,37989.30066999999
1584964800,122.8,134.65,122.78,132.76,245189.06423999995
1584968400,132.71,137.5,128.16,131.5,203156.10038999992
1584972000,131.48,131.85,129.37,129.88,74942.37958000001
1584975600,129.87,130.74,126.83,129.42,58275.29763
1584979200,129.44,132.71,129.01,132.58,76225.23692
1584982800,132.59,132.63,129.58,130.04,53483.613750000026
1584986400,130.04,131.16,129.06,129.76,38187.368769999994
1584990000,129.77,131.09,129.39,130.07,23529.43837
1584993600,130.06,132.46,129.8,131.87,45190.952170000004
1584997200,131.87,133.5,131.01,131.99,27366.181309999996
1585000800,131.98,133.28,130.91,133.11,37715.99353
1585004400,133.14,136.15,132.68,135.92,76367.37516
1585008000,135.89,137,133.7,134.84,95051.37712
1585011600,134.86,136.32,134.13,134.71,45674.53756000002
1585015200,134.7,136.29,134.2,136.22,40405.38836000002
1585018800,136.2,136.33,133.78,133.84,33524.54036
1585022400,133.84,134.69,132.2,133.31,54114.13343999998
1585026000,133.29,134.64,132.85,134.02,29671.354089999993
1585029600,134,136.2,133.67,135.62,31753.012900000005
1585033200,135.63,137.32,135.08,135.63,40369.2061
1585036800,135.59,143.36,135.32,139.78,179695.33099999998
1585040400,139.79,142.36,139.35,140.62,69482.12900000002
1585044000,140.64,141.68,138.88,140.25,58034.54729
1585047600,140.22,141.43,138.68,140.67,50737.90506999999
1585051200,140.71,140.8,136.09,138.44,66918.55669999997
1585054800,138.44,140.15,137.45,138.1,63426.81162999999
1585058400,138.05,139.4,136.81,137.4,43088.750839999986
1585062000,137.4,137.75,134.15,135.98,75959.30889
1585065600,135.99,136.78,134.25,135.92,43701.35337
1585069200,135.85,137.74,135.5,136.99,34318.10184999999
1585072800,136.95,137.2,135.08,136.82,26631.799380000004
1585076400,136.82,139.83,136.24,139.42,42940.32452999999
1585080000,139.42,140.15,138.13,139.37,35443.79682000001
1585083600,139.34,139.71,136.01,137.9,24847.151249999995
1585087200,137.91,140.11,137.36,139.53,30182.208109999996
1585090800,139.53,139.78,138.05,138.42,28405.537680000005
1585094400,138.42,141.66,136.52,139.82,64917.21699
1585098000,139.83,141.02,137.68,137.89,40040.193799999994
1585101600,137.89,139.59,136.57,137.63,38827.73877000001
1585105200,137.64,137.81,135.05,136.09,40668.38937
1585108800,136.11,137.13,135.42,137.06,28772.902760000004
1585112400,137.05,138.87,136.94,138.83,43205.98349000002
1585116000,138.84,139.08,137.65,138.73,29675.30573
1585119600,138.72,138.74,137.39,138.27,20709.31722
1585123200,138.27,140,137.08,139.65,42089.66217
1585126800,139.64,142.33,139.3,140.25,98446.17548000002
1585130400,140.26,141.12,135.45,136.48,113495.21394
1585134000,136.42,137,132.54,134.37,89185.93297000002
1585137600,134.38,135.42,133.92,135.39,40832.30294
1585141200,135.41,137.99,134.26,134.26,72615.71613000003
1585144800,134.25,136,133.33,135.72,50775.154439999984
1585148400,135.72,136.5,135.11,135.47,32302.964099999997
1585152000,135.49,136.62,135,135.93,34929.78469
1585155600,135.89,136.39,135.6,135.8,18167.878209999995
1585159200,135.8,136.5,134.75,136.21,21494.878710000005
1585162800,136.23,136.49,135.58,135.77,18098.64336
1585166400,135.77,135.93,135.04,135.18,12654.81978
1585170000,135.18,135.36,133.52,134.33,20957.914729999997
1585173600,134.31,136.18,134.31,135.96,37284.876010000015
1585177200,135.96,136.44,135.24,136.1,24099.7779
1585180800,136.11,137.89,136.11,137,46488.50466000001
1585184400,136.98,137.25,135.78,135.98,34321.06268000001
1585188000,135.97,136.28,135.12,136,21152.824080000002
1585191600,136,137.17,135.82,137.04,22789.973020000005
1585195200,137.02,138.58,136.94,136.96,37904.88670000001
1585198800,136.96,137.46,134.68,134.92,34998.30044
1585202400,134.91,135.69,133.92,135.11,57571.29927
1585206000,135.13,135.5,134.28,134.87,31387.76378
1585209600,134.88,135.5,134.08,135.15,28895.75494000001
1585213200,135.15,135.85,134.63,135.17,20509.60714
1585216800,135.18,135.54,134.34,135.07,20429.25155000001
1585220400,135.06,136.26,134.27,134.6,26894.325460000007
1585224000,134.6,134.95,133.64,134.86,33471.20382999999
1585227600,134.84,135.7,133.26,135.07,68076.39059000001
1585231200,135.07,135.07,134.15,134.36,25572.974959999996
1585234800,134.36,134.83,133.72,134.57,17541.71731
1585238400,134.6,134.91,133.61,134.4,21384.968209999995
1585242000,134.4,135.15,134,134.3,16995.96655
1585245600,134.31,134.95,134.3,134.86,13334.75993
1585249200,134.81,135.36,134.45,135.14,21282.98319
1585252800,135.12,136.4,134.97,136.28,25188.37530000001
1585256400,136.27,137.5,135.7,135.99,31450.715800000005
1585260000,136,136.18,134.87,136.15,17732.050559999992
1585263600,136.16,139.74,136.12,138.4,75684.97107000001
1585267200,138.4,141.27,138.35,139.07,84614.23831999997
1585270800,139.09,139.46,137.85,138.82,29741.15384000001
1585274400,138.84,139.16,138.1,139.14,19792.797819999996
1585278000,139.15,139.38,138.68,139.3,16594.49572
1585281600,139.29,140.47,138.08,138.33,36381.557010000004
1585285200,138.35,138.38,136.03,136.75,51210.70479999999
1585288800,136.74,137.5,136.3,137,22239.99231
1585292400,136.99,137.83,136.99,137.44,19858.24735
1585296000,137.43,137.45,136.4,136.49,24274.13974
1585299600,136.51,136.91,135.76,135.93,28116.39392
1585303200,135.93,136.29,134.62,135.78,30397.800779999998
1585306800,135.78,136.85,135.67,135.71,29383.09321
1585310400,135.72,136.32,135.07,135.46,24945.266279999996
1585314000,135.46,135.74,134.4,134.96,33309.29250000001
1585317600,134.95,135.5,134.6,135.3,16732.56722
1585321200,135.3,136.4,135.14,136.01,23833.416349999992
1585324800,136.03,136.63,135.08,136.46,27279.449359999988
1585328400,136.47,136.67,135.46,136.36,19071.430289999993
1585332000,136.35,137.34,136.18,136.8,17397.418449999997
1585335600,136.8,137.38,136.32,136.7,19883.376199999995
1585339200,136.71,137.43,136.13,137.43,11198.017619999997
1585342800,137.41,137.56,135.86,137.27,22297.68749
1585346400,137.24,137.29,136.42,136.82,8958.972839999997
1585350000,136.82,136.91,129.68,131.33,89437.03617
1585353600,131.33,131.33,127.75,130.22,101451.41001
1585357200,130.2,130.22,128.63,129.22,30199.99454
1585360800,129.27,129.83,128.47,129.16,24501.920440000005
1585364400,129.15,129.46,124.88,126.12,83347.39460000001
1585368000,126.14,128.69,125.54,128.11,63233.09633000001
1585371600,128.11,128.44,127.49,128.06,21234.86413
1585375200,128.06,128.25,126.97,127.95,23220.285079999998
1585378800,127.97,128.42,127.85,128.04,24021.18683999999
1585382400,128.06,129.6,127.55,129.43,36955.84748
1585386000,129.42,129.83,128.41,128.81,24064.917510000003
1585389600,128.78,129.23,128.05,128.87,22907.23057
1585393200,128.87,129.69,127.93,128,26197.727740000006
1585396800,127.98,128.45,127.43,128.09,22146.617459999998
1585400400,128.09,128.35,126.62,128.15,26617.84177
1585404000,128.13,129.16,128.13,128.9,24299.474760000016
1585407600,128.88,129.24,127.88,128.13,20710.86983
1585411200,128.11,128.77,127.77,128.33,16843.670729999998
1585414800,128.32,128.5,125.11,125.23,65795.37539999999
1585418400,125.23,128.58,125.16,127.27,59882.26384000002
1585422000,127.27,128.91,127.27,128.31,19914.32390999999
1585425600,128.32,132.97,128.27,130.73,85532.54430000004
1585429200,130.77,131.39,129.65,130.83,24262.05781
1585432800,130.8,132.5,130.09,131.01,23114.834390000004
1585436400,131.02,131.8,129.68,130.98,25576.35647
1585440000,130.94,131.84,129.84,130.38,25223.918859999998
1585443600,130.37,130.42,129.13,129.94,18081.61526
